,East Metal Co.,Sakura Steelworks,Black Forest Steel Co.
2027-08-29,698.6339525132328,796.9826214484889,834.5443869273537
2027-08-30,698.5672469640766,796.9633605072286,833.1026359412773
2027-08-31,698.579939064687,796.9716819087645,833.6169233036226
2027-09-01,698.5433755845955,796.9440135433227,832.4151282850366
2027-09-02,698.1409341197352,796.9667185755317,832.9775360519556
2027-09-03,698.0129791419615,796.7449855585742,832.7703948042605
2027-09-04,698.1722804397301,796.6651258446076,832.5766175935082
2027-09-05,698.2897975055645,796.7291231744649,832.512710039887
2027-09-06,698.3114195557881,796.8273602107672,832.8916202179175
2027-09-07,698.1926600663306,796.8505306487159,833.3127693250885
2027-09-08,698.230166706866,796.7373568528332,833.3259092205008
2027-09-09,698.5054756757951,796.7974135698266,832.1316500790532
2027-09-10,698.1906238926878,796.9921088208398,832.0734829343651
2027-09-11,698.101825716353,796.8278226318877,831.4595752868969
2027-09-12,698.2300574593512,796.8016158868752,831.7411231419042
2027-09-13,698.5860323772043,796.9212706157513,832.5879826738725
2027-09-14,698.4835617692588,797.142212909537,832.0550567252242
2027-09-15,698.3163177443636,797.067576803232,831.6237041289554
2027-09-16,698.4484278936452,796.9695662490863,832.3948120713912
2027-09-17,698.5748779988446,797.0569892475821,832.2079994004774
2027-09-18,698.7494679663091,797.1843947461947,832.2971819338454
2027-09-19,698.5870725548738,797.3244999415213,831.8272382850796
2027-09-20,698.5771082927911,797.2542442727474,832.5154884445392
2027-09-21,698.6243375493777,797.2423207466667,833.5006149155042
2027-09-22,698.7758724447706,797.2751881326894,833.4206560012665
2027-09-23,699.0236294868525,797.3575838167728,833.6934590270346
2027-09-24,699.0795575858857,797.5218052714669,833.8594909192219
2027-09-25,698.6864784572052,797.5855379691826,833.2119733970092
2027-09-26,698.9592891677166,797.3635215846931,832.4635241787684
2027-09-27,698.8982023056076,797.5431677660382,832.7009009436497
2027-09-28,698.8206315577803,797.5214177400698,832.0793225203865
2027-09-29,698.7539421713574,797.4895478966944,830.5797217762108
2027-09-30,698.7666201402734,797.4853190525735,831.0370521383952
2027-10-01,698.7300127745888,797.4451608423034,829.7792074043878
2027-10-02,698.3274982059439,797.4554381401712,830.2864862443766
2027-10-03,698.1994414370797,797.2213411744169,830.0251500044222
2027-10-04,698.3586127825153,797.1291829377682,829.7781254031677
2027-10-05,698.4759722560174,797.1809487772612,829.6619294053492
2027-10-06,698.4974095903339,797.2670229274792,829.989523126141
2027-10-07,698.3784387730029,797.278100621475,830.3603381834964
2027-10-08,698.4157079804941,797.1529057276477,830.3241381207498
2027-10-09,698.6907539131951,797.2010144627483,829.0815463567851
2027-10-10,698.3756139878591,797.383836284275,828.9760639191928
2027-10-11,698.2865030556795,797.2077526210608,828.315867756802
2027-10-12,698.4143979168093,797.169825726446,828.5521652408935
2027-10-13,698.7700123095768,797.2778389665932,829.3548223449213
2027-10-14,698.6671580113573,797.4872197356798,828.7787500660595
2027-10-15,698.4995076042579,797.4011033389731,828.3053184985448
2027-10-16,698.6311891479025,797.2916949662758,829.0354228213744
2027-10-17,698.7571888877768,797.3678038230859,828.8086908619163
2027-10-18,698.931307189231,797.4839800295382,828.8590461075938
2027-10-19,698.768419265371,797.6129419227208,828.3513754681197
2027-10-20,698.7579420939999,797.5316300503301,829.0030057655999
2027-10-21,698.8046384892756,797.5087384958853,829.9526276232303
2027-10-22,698.9556210114795,797.5307270739344,829.8382861318365
2027-10-23,699.2028066039546,797.6023341841856,830.0778341764092
2027-10-24,699.2581446077526,797.7558582817592,830.2117468309162
2027-10-25,698.8644571643406,797.8089857906635,829.5332501866483
2027-10-26,699.1366417621134,797.5764573065087,828.7549678221732
2027-10-27,699.0749114061198,797.7456853676267,828.963662798717
2027-10-28,698.9966801955101,797.7136120608358,828.3145584385996
2027-10-29,698.9293137850577,797.6715146059045,826.7885915957439
2027-10-30,698.9412985717671,797.6571546194779,827.2207209203083
2027-10-31,698.9039822642038,797.6069625064853,825.9388436719446
2027-11-01,698.5007433879663,797.6073038821272,826.4232619200039
2027-11-02,698.3719473352232,797.3633696863723,826.1402400847857
2027-11-03,698.5303648054095,797.2614735947277,825.8727072890391
2027-11-04,698.6469561927141,797.303601608301,825.7371833447966
2027-11-05,698.667611605832,797.3801385872798,826.0466310823443
2027-11-06,698.5478454037922,797.3817803620992,826.4004843932773
2027-11-07,698.5843061301189,797.2472513705659,826.3485081307749
2027-11-08,698.8585308478378,797.2861283711131,825.0913259434856
2027-11-09,698.5425573319432,797.4598213354482,824.9724398931667
2027-11-10,698.4526007874941,797.2747121793934,824.3000277074874
2027-11-11,698.5796383641537,797.2278636163159,824.5252963161406
2027-11-12,698.9343841454267,797.3270594456994,825.3181113962432
2027-11-13,698.8306502495527,797.5277274685984,824.7333838244846
2027-11-14,698.6621095952122,797.4330033709748,824.2524818894585
2027-11-15,698.7928905743341,797.3150926974066,824.9762997779883
2027-11-16,698.9179797604636,797.382804982515,824.7444634721033
2027-11-17,699.0911778427867,797.4906906501725,824.7908946614315
2027-11-18,698.9273603540449,797.6114683160879,824.2804777478724
2027-11-19,698.9159445875,797.5220787817326,824.9305371560843
2027-11-20,698.9616936686152,797.4912163598268,825.8797601449105
2027-11-21,699.1117204648473,797.5053410698188,825.766188502169
2027-11-22,699.3579422226088,797.5691914922908,826.007671831733
2027-11-23,699.4123085819397,797.7150662394871,826.1446804549427
2027-11-24,699.0176419792384,797.7606518690666,825.470436734103
2027-11-25,699.2888401937984,797.5206890870949,824.6975594819056
2027-11-26,699.2261165175597,797.6825905194436,824.9128067292911
2027-11-27,699.1468853325817,797.6432983178347,824.2713966668535
2027-11-28,699.0785125725898,797.5940897445854,822.7542607681194
2027-11-29,699.0894849096086,797.5727264368165,823.1963513735832
2027-11-30,699.051150323318,797.5156387981422,821.9255596807923
2027-12-01,698.6468876065504,797.5091924209404,822.4221812820051
2027-12-02,698.5170624148548,797.2585782011338,822.152473810828
2027-12-03,698.6744457072177,797.1501097492444,821.8993594318721
2027-12-04,698.7899981335788,797.18577298074,821.7793503943478
2027-12-05,698.8096100546078,797.2559526497997,822.1054019814493
2027-12-06,698.6887960775599,797.2513444607666,822.4769398941535
2027-12-07,698.724204990464,797.1106727055578,822.443720751349
2027-12-08,698.9973740971548,797.143513977206,821.2063599727409
2027-12-09,698.6803414097676,797.3112780627929,821.1083506616427
2027-12-10,698.5893223668612,797.1203466745769,820.457861276697
2027-12-11,698.7152943479846,797.0677823037094,820.7060895499319
2027-12-12,699.0689716629419,797.1613685090933,821.5228915009219
2027-12-13,698.964166652712,797.3565328331234,820.963167880936
2027-12-14,698.7945524551837,797.2564106853096,820.5082771185795
2027-12-15,698.9242576779892,797.1332073162718,821.259102831253
2027-12-16,699.0482691069003,797.195731949453,821.0552603794761
2027-12-17,699.2203876398805,797.2985346806133,821.1306604307382
2027-12-18,699.0554890150274,797.4143337807001,820.6501762655029
2027-12-19,699.0429907275652,797.3200696900593,821.3311207708199
2027-12-20,699.0876561015539,797.2844363442065,822.312169678545
2027-12-21,699.2365981997089,797.29389336959,822.2313528619904
2027-12-22,699.4817344603914,797.3531789382806,822.5065076433233
2027-12-23,699.5350147123082,797.4945912387824,822.678092285098
2027-12-24,699.1392615772704,797.5358163900677,822.0393163410896
2027-12-25,699.409373016758,797.291594644851,821.3027858782322
2027-12-26,699.3455625016998,797.4493381612691,821.5552459469955
2027-12-27,699.2652445899737,797.4059886092058,820.951901464216
2027-12-28,699.1957853879819,797.3528227553156,819.4736703994304
2027-12-29,699.2056717373122,797.3276017275113,819.9554916310382
2027-12-30,699.1662517841216,797.2667554069305,818.7252424807779
2027-12-31,698.7609044846622,797.2566488504835,819.2632045165907
2028-01-01,698.6299956548729,797.0024724059092,819.0356211636282
2028-01-02,698.7862964111288,796.8905391231045,818.8254001455107
2028-01-03,698.9007675577842,796.9228343447443,818.7490392134873
2028-01-04,698.9192996069784,796.9897422403193,819.1194788585915
2028-01-05,698.7974073145184,796.98195791786,819.5361299596993
2028-01-06,698.8317396140955,796.8382050616166,819.5487340546143
2028-01-07,699.1038339523448,796.8680596458694,818.3578912098275
2028-01-08,698.7857284813688,797.03293082813,818.3070791973727
2028-01-09,698.6936387768872,796.8391996805346,817.7044510085797
2028-01-10,698.818542352832,796.7839280438255,818.0011886287052
2028-01-11,699.1711536506398,796.8748988164732,818.8671322655434
2028-01-12,699.0652851401998,797.0675388706783,818.3571668030497
2028-01-13,698.8946100856155,796.9649829362556,817.9526344660346
2028-01-14,699.0232572180669,796.8394355748884,818.7544027200511
2028-01-15,699.1462134442338,796.8997053120987,818.6020705746289
2028-01-16,699.3172797803752,797.0003415369972,818.729532290226
2028-01-17,699.1513320802991,797.1140618054083,818.3016445727291
2028-01-18,699.1377879523827,797.0178058343339,819.0357036978402
2028-01-19,699.1814108313085,796.9802668279756,820.0703685887091
2028-01-20,699.3293138879114,796.9879036737478,820.0436522752742
2028-01-21,699.573414666196,797.0454537972147,820.3733752004165
2028-01-22,699.6256630980629,797.1852146331474,820.599978487009
2028-01-23,699.2288819060956,797.2248715398034,820.0166546766559
2028-01-24,699.4979691501504,796.9791640024428,819.3359926400623
2028-01-25,699.4331383971648,797.1355034052492,819.6447201708087
2028-01-26,699.3518042986826,797.0908306378935,819.0980248979897
2028-01-27,699.2813330524571,797.0364216807947,817.6768074547163
2028-01-28,699.2902115891378,797.0100368698422,818.2159892345462
2028-01-29,699.2497881416816,796.9481052885968,817.0434301113986
2028-01-30,698.8434417509033,796.9369911910682,817.6393941454301
2028-01-31,698.7115383150949,796.6818841170017,817.4701072149462
2028-02-01,698.8668490308005,796.569096303435,817.3184594835782
2028-02-02,698.980334780385,796.6006122755429,817.3009310676144
2028-02-03,698.9978861518657,796.6668153808994,817.7304448480814
2028-02-04,698.8750179748216,796.6583999014226,818.2063940222328
2028-02-05,698.9083792546342,796.5140886912744,818.2785024713611
2028-02-06,699.1795075075731,796.5434568908884,817.1473526426904
2028-02-07,698.8604409533457,796.7079128203854,817.1564046179866
2028-02-08,698.7673952332705,796.5138367111817,816.6137936961854
2028-02-09,698.8913479248989,796.4582895601799,816.9706842311967
2028-02-10,699.2430135313316,796.5490534191009,817.8968987834513
2028-02-11,699.1362045821916,796.741554310693,817.4473045767699
2028-02-12,698.9645943994105,796.6389261128201,817.1032262800895
2028-02-13,699.0923117701159,796.5133725329182,817.9655137620854
2028-02-14,699.214343655078,796.5737012401675,817.8737484997102
2028-02-15,699.3844911228142,796.6744607654384,818.061807235978
2028-02-16,699.2176300775826,796.788367804615,817.6945292250405
2028-02-17,699.2031781764266,796.6923612132506,818.4891933121959
2028-02-18,699.2458989009347,796.6551333327824,819.5844410812889
2028-02-19,699.3929054671108,796.6631421867343,819.6182682571205
2028-02-20,699.6361154624161,796.72112433584,820.0084780188828
2028-02-21,699.6874788605184,796.8613763492864,820.295494361934
2028-02-22,699.2898184241016,796.9015827191739,819.772492691275
2028-02-23,699.5580322514801,796.656482064215,819.152044860708
2028-02-24,699.4923339464291,796.8134849018317,819.5208617249277
2028-02-25,699.4101381957331,796.769531254896,819.0341140471158
2028-02-26,699.3388112308116,796.715896237164,817.6726856810267
2028-02-27,699.3468400144287,796.6903393181695,818.2714813730562
2028-02-28,699.3055728101261,796.6292887155942,817.1583444160121
2028-02-29,698.8983886877966,796.6191078182112,817.8135223994695
2028-03-01,698.7656535733247,796.3649853013375,817.7032248399235
2028-03-02,698.9201386893842,796.2532325385513,817.610325644195
2028-03-03,699.0328049430282,796.2858331926979,817.6512888073293
2028-03-04,699.0495429455426,796.3531697503082,818.1390211918101
2028-03-05,698.9258675483768,796.3459356336998,818.6729001231279
2028-03-06,698.9584277774057,796.202852839029,818.8026337258758
2028-03-07,699.2287611680368,796.2334956504692,817.7287888070205
2028-03-08,698.9089059577806,796.3992715337756,817.7948099730037
2028-03-09,698.8150778044445,796.2065598680384,817.3088171914014
2028-03-10,698.9382543007765,796.1524208000178,817.7219596099349
2028-03-11,699.2891499638005,796.244635533618,818.7040447441141
2028-03-12,699.1815773358106,796.4386292462337,818.3099249386735
2028-03-13,699.0092097501779,796.3375349729774,818.0209101092153
2028-03-14,699.136176004257,796.2135555812687,818.9378355594624
2028-03-15,699.2574630678532,796.2754979031386,818.9002683541787
2028-03-16,699.4268720173469,796.3779096353069,819.1420710017951
2028-03-17,699.2592787637061,796.4935066426315,818.8280686851756
2028-03-18,699.2441009695507,796.3992269528909,819.6755263644516
2028-03-19,699.2861021209316,796.3637620831207,820.823071902449
2028-03-20,699.4323954372202,796.3735692359379,820.9086874946983
2028-03-21,699.6748985081689,796.4333841547825,821.3501629852332
2028-03-22,699.7255613086792,796.5755025952767,821.6879091963905
2028-03-23,699.32720660163,796.6176082397999,821.2150885842711
2028-03-24,699.5947324845106,796.3744389012986,820.6442602324204
2028-03-25,699.5283525592682,796.5334042954936,821.06212242516
2028-03-26,699.4454815098762,796.4914436477277,820.6238335619856
2028-03-27,699.3734855639763,796.4398312785046,819.3102653390749
2028-03-28,699.3808516796065,796.4163258684861,819.9563105381359
2028-03-29,699.338928114652,796.3573548509618,818.8898007106734
2028-03-30,698.9310939324356,796.3492808348925,819.590971915409
2028-03-31,698.797715051376,796.0972917204577,819.5260223535304
2028-04-01,698.9515626858022,795.9876981108677,819.477814837895
2028-04-02,699.0635977335604,796.0224829034606,819.5628024831838
2028-04-03,699.079710795885,796.092027824212,820.0938815021365
2028-04-04,698.9554167133451,796.0870255399218,820.670418787902
2028-04-05,698.9873645001232,795.9461972963533,820.8421122665252
2028-04-06,699.2570916791389,795.9791166324939,819.8095187835472
2028-04-07,698.936636474635,796.1471902742012,819.9160732058864
2028-04-08,698.842214530388,795.9567968660357,819.4698859953985
2028-04-09,698.9648034243668,795.9049958256718,819.9220970388428
2028-04-10,699.3151176580844,795.999567633448,820.9425048248786
2028-04-11,699.2069697576076,796.1959367487851,820.5859529071116
2028-04-12,699.0340330393783,796.097235494485,820.3337426647488
2028-04-13,699.1604362831364,795.9756660313876,821.2867010985173
2028-04-14,699.2811664404013,796.0400344907437,821.2843872206516
2028-04-15,699.4500245686111,796.1448878743549,821.5606557307987
2028-04-16,699.2818865591503,796.2629413580871,821.2803242553036
2028-04-17,699.2661700544281,796.1711322867127,822.1606504439147
2028-04-18,699.3076385196725,796.1381515003062,823.3402551065344
2028-04-19,699.4534051528335,796.150455530625,823.4571136350291
2028-04-20,699.6953875216576,796.212779456406,823.9290093206146
2028-04-21,699.7455355784703,796.3574183747772,824.2963466985972
2028-04-22,699.3466720630181,796.4020553158838,823.852282181858
2028-04-23,699.6136950491145,796.1614274467472,823.3093690745618
2028-04-24,699.546818114502,796.3229438435186,823.7543001392734
2028-04-25,699.4634559184325,796.2835430983729,823.3422285106923
2028-04-26,699.3909746633233,796.2344989050899,822.05402087929
2028-04-27,699.3978612814981,796.2135693240937,822.7245652871356
2028-04-28,699.3554640046506,796.1571811749616,821.6816888019088
2028-04-29,698.9471618694471,796.1516964595055,822.4056232609789
2028-04-30,698.8133207671983,795.9023024773553,822.3625629061464
2028-05-01,698.9667118846853,795.7953092378054,822.335366851958
2028-05-02,699.0782960917794,795.8326990509441,822.4404847801766
2028-05-03,699.0939639613242,795.9048530621938,822.9908097305228
2028-05-04,698.969230305095,795.9024633645269,823.5857056892776
2028-05-05,699.0007441080892,795.7642506366323,823.7748679363162
2028-05-06,699.2700428636607,795.7997878572013,822.7588509312678
2028-05-07,698.949164766119,795.9704811985983,822.8810874221225
2028-05-08,698.8543254289498,795.7827087587145,822.4496860147854
2028-05-09,698.9765023994852,795.7335294154005,822.9157849993036
2028-05-10,699.3264101482672,795.830723116035,823.9491815314865
2028-05-11,699.2178611700671,796.0297137939601,823.6047180956666
2028-05-12,699.0445287497187,795.9336332527962,823.3636952581502
2028-05-13,699.1705416350513,795.8146831411128,824.3269394716368
2028-05-14,699.2908867453818,795.8816690848139,824.3340094585573
2028-05-15,699.4593651056642,795.9891375872891,824.6187598895494
2028-05-16,699.2908525745274,796.1098033329362,824.3460086192396
2028-05-17,699.2747667613643,796.0206031820117,825.2330137850826
2028-05-18,699.3158710981346,795.9902274970332,826.4183969393066
2028-05-19,699.4612787492789,796.005132339164,826.5401344734679
2028-05-20,699.7029072488026,796.0700523235149,827.0160109346443
2028-05-21,699.7527065150676,796.2172820905564,827.3864323636525
2028-05-22,699.3534992536443,796.2645042207464,826.9445569363745
2028-05-23,699.620183503966,796.0264554383882,826.4029399687513
2028-05-24,699.5529728092009,796.1905443838821,826.8482764853676
2028-05-25,699.4692817938412,796.1537092206156,826.4357221323827
2028-05-26,699.3964766253678,796.1072232205402,825.1461463591722
2028-05-27,699.4030442010003,796.0888440292041,825.8144402101615
2028-05-28,699.3603327171692,796.0349980582545,824.7684340015022
2028-05-29,698.9517211751267,796.0320469085093,825.4883630610935
2028-05-30,698.8175754306274,795.7851774855313,825.4404253619783
2028-05-31,698.970666634762,795.680699411463,825.4074839893688
2028-06-01,699.0819556215855,795.7205946161436,825.5059928316941
2028-06-02,699.0973329280075,795.7952438716353,826.0488493716723
2028-06-03,698.9723133297588,795.7953389044252,826.6354222705472
2028-06-04,699.0035457756903,795.6596000335744,826.8154117152538
2028-06-05,699.2725677229147,795.6975998849877,825.7893773026556
2028-06-06,698.9514173294128,795.8707442850653,825.900757143331
2028-06-07,698.8563101722622,795.6854109925371,825.457665430425
2028-06-08,698.9782237623142,795.638658552875,825.9112462649811
2028-06-09,699.3278725335645,795.7382665878397,826.9313028333039
2028-06-10,699.2190689441798,795.9396587118933,826.5726838673002
2028-06-11,699.045486242338,795.8459664164902,826.3166963981364
2028-06-12,699.171253139168,795.729391044723,827.2641735546287
2028-06-13,699.2913565172479,795.7987379236824,827.2546809464037
2028-06-14,699.4595973647621,795.9085532645813,827.5220803385052
2028-06-15,699.2908515035444,796.0315514662494,827.2311968856043
2028-06-16,699.2745365061749,795.944669109955,828.0992962269817
2028-06-17,699.3154157677874,795.9165962857778,829.2650076172542
2028-06-18,699.4606024159909,795.9337887889626,829.3663153466777
2028-06-19,699.702013947959,796.0009809751898,829.8210120545533
2028-06-20,699.7516002452278,796.1504672319548,830.169512066674
2028-06-21,699.352183976553,796.1999298931631,829.7049820301763
2028-06-22,699.6186631445712,795.9641054429533,829.1399859184758
2028-06-23,699.5512512556762,796.130402287914,829.5612275957308
2028-06-24,699.4673628976149,796.0957583639386,829.1238717264749
2028-06-25,699.3943642011559,796.0514467217647,827.8087969543565
2028-06-26,699.4007420268467,796.0352247919704,828.450903691786
2028-06-27,699.3578445344891,795.9835187774377,827.3780317917527
2028-06-28,698.9490506887568,795.9826900763853,828.0704262855539
2028-06-29,698.8147263088794,795.7379253979041,827.9942950127736
2028-06-30,698.9676425094831,795.6355341737502,827.9325110848062
2028-07-01,699.0787600882217,795.6774981494223,828.0015385731771
2028-07-02,699.0939695456727,795.7541979186454,828.5142852963581
2028-07-03,698.9687856213084,795.756325035531,829.0701304015291
2028-07-04,698.9998572277991,795.6225996526824,829.2187847074495
2028-07-05,699.2687217861594,795.6625942354217,828.1608185851511
2028-07-06,698.9474174183588,795.8377144553966,828.2396810592621
2028-07-07,698.8521596655542,795.6543379223704,827.7634973727291
2028-07-08,698.973926002772,795.6095230385883,828.183422808045
2028-07-09,699.3234308282819,795.7110492882789,829.1692718617737
2028-07-10,699.2144865646278,795.9143401540201,828.775904701287
2028-07-11,699.0407664244722,795.8225270009826,828.4846399137399
2028-07-12,699.166399083539,795.707811051529,829.396322302178
2028-07-13,699.2863713891162,795.7789975175253,829.3505292640775
2028-07-14,699.4544842942166,795.8906325004162,829.5811344627368
2028-07-15,699.2856135856241,796.0154302946718,829.2529750573278
2028-07-16,699.2691768009937,795.9303273825585,830.0833287945788
2028-07-17,699.3099373006636,795.9040137604635,831.2108371351272
2028-07-18,699.4550081775786,795.9229451351972,831.2734966706008
2028-07-19,699.6963068943834,795.9918557792139,831.6891124331956
2028-07-20,699.7457832982237,796.1430400019393,831.9981112284676
2028-07-21,699.3462600236063,796.1941800643149,831.4936722677351
2028-07-22,699.6126350390631,795.9600123825691,830.8883721680185
2028-07-23,699.5451218170305,796.1279453003821,831.2689275130726
2028-07-24,699.4611349114484,796.0949166956881,830.7905157592378
2028-07-25,699.3880404194313,796.0521995661621,829.4340284102157
2028-07-26,699.3943251680281,796.0375512941634,830.03437880245
2028-07-27,699.3513372837003,795.9873980391455,828.9194197737004
2028-07-28,698.9424556979421,795.9881011606356,829.5694093965018
2028-07-29,698.808046196967,795.7448473337156,829.4505686042938
2028-07-30,698.9608798625507,795.6439459607625,829.3457836511118
2028-07-31,699.0719174596643,795.68737876247,829.3715317957528
2028-08-01,699.0870494563733,795.7655263122791,829.840734085022
2028-08-02,698.96179055981,795.7690801484823,830.3527829312123
2028-08-03,698.9927896504798,795.6367604122755,830.4574024513973
2028-08-04,699.2615841174088,795.6781395619287,829.3551763442382
2028-08-05,698.9402120507567,795.8546232663386,829.3895669869912
2028-08-06,698.8448889600514,795.6725891367629,828.8687129965585
2028-08-07,698.9665922888727,795.6290955811311,829.2437830470291
2028-08-08,699.3160364042277,795.7319220934905,830.1846050400161
2028-08-09,699.2070336975843,795.9364921703169,829.7460525575036
2028-08-10,699.0332573507164,795.8459371947016,829.4094576073542
2028-08-11,699.1588360086489,795.7324584108952,830.275678415007
2028-08-12,699.2787564881614,795.8048610565633,830.1843057985284
2028-08-13,699.4468197119513,795.9176912628053,830.3692268359647
2028-08-14,699.2779014366804,796.0436633575456,829.9952920917311
2028-08-15,699.2614191700774,795.9597138602486,830.7797927043013
2028-08-16,699.3021362427505,795.9345328081864,831.861383508995
2028-08-17,699.4471657181127,795.9545759526864,831.8780744510528
2028-08-18,699.6884250294759,796.0245776142943,832.2476838914567
2028-08-19,699.7378639948535,796.1768321540474,832.5106519362988
2028-08-20,699.3383052198212,796.2290218879614,831.9601710649129
2028-08-21,699.6046466441825,795.9958832907466,831.3088311265534
2028-08-22,699.537101711849,796.1648247679166,831.6433618975739
2028-08-23,699.4530849484404,796.1327842625341,831.1189539835773
2028-08-24,699.3799624229558,796.0910348406429,829.7165119905824
2028-08-25,699.3862209345361,796.0773339561547,830.270962306936
2028-08-26,699.3432085819411,796.0281078432038,829.1101707680381
2028-08-27,698.9343042691712,796.0297179390712,829.7144083863795
2028-08-28,698.7998737551551,795.7873509996105,829.5499089741103
2028-08-29,698.9526880945929,795.6873165109316,829.3995715991887
2028-08-30,699.06370802559,795.7315962803685,829.3798862661608
2028-08-31,699.0788239895567,795.8105709708548,829.8037866958193
2028-09-01,698.9535506671809,795.8149322129717,830.2706778994055
2028-09-02,698.984536912736,795.6834002429468,830.3302965143818
2028-09-03,699.253320089227,795.7255476167692,829.183238677871
2028-09-04,698.9319382610058,795.902780103688,829.1729791205007
2028-09-05,698.8366069120051,795.7214754178922,828.6076687240727
2028-09-06,698.9583034604223,795.6786920727675,828.9384883357662
2028-09-07,699.307742248096,795.7822096702891,829.8352779353735
2028-09-08,699.198735641539,795.9874518172775,829.3529230849657
2028-09-09,699.0249567977843,795.8975500095331,828.9727676710968
2028-09-10,699.1505343373294,795.7847056063266,829.7956816936083
2028-09-11,699.2704550526415,795.8577239626013,829.6612676374701
2028-09-12,699.4385198423192,795.9711513289398,829.8034241371818
2028-09-13,699.2696044391406,796.0977021549019,829.3870132001097
2028-09-14,699.2531263271643,796.0143130836883,830.129337291301
2028-09-15,699.2938488135436,795.9896742783557,831.1690624532755
2028-09-16,699.4388849384505,796.0102416180126,831.1442097163267
2028-09-17,699.6801521121702,796.0807495529315,831.4726084015216
2028-09-18,699.7296001299038,796.2334925757702,831.6947094471683
2028-09-19,699.3300515746287,796.2861531360086,831.1037160344321
2028-09-20,699.5964043637639,796.0534678436135,830.412228581155
2028-09-21,699.5288719190502,796.2228452410974,830.7069872964632
2028-09-22,699.44486874415,796.1912234102147,830.143193080341
2028-09-23,699.3717608863183,796.1498755573431,828.7017606922409
2028-09-24,699.3780351231646,796.1365592783219,829.2176265304432
2028-09-25,699.3350395321302,796.0877009507573,828.0186662944344
2028-09-26,698.9261529961088,796.0896621568979,828.5851607124908
2028-09-27,698.7917412531348,795.8476297990119,828.3833531619074
2028-09-28,698.9445753372247,795.7479135110235,828.1961521228612
2028-09-29,699.055615966012,795.7924952494321,828.1400568569059
2028-09-30,699.0707535606454,795.8717558276412,828.5280101844874
2028-10-01,698.9455027817611,795.8763870279594,828.9594260569452
2028-10-02,698.9765124637903,795.7451092395517,828.9840498902429
2028-10-03,699.2453199501052,795.7874951725094,827.8024864363721
2028-10-04,698.923963285633,795.9649507513021,827.7582188751459
2028-10-05,698.82865793509,795.7838538464126,827.1594063699711
2028-10-06,698.9503812976637,795.741263128548,827.4572378802036
2028-10-07,699.2998476963904,795.8449583579877,828.321561326512
2028-10-08,699.1908694791858,796.0503633007953,827.8072700387722
2028-10-09,699.0171197846917,795.9606096129094,827.3957154966164
2028-10-10,699.1427272152187,795.8478988145891,828.1877751164935
2028-10-11,699.2626785452509,795.9210364225751,828.0230586219596
2028-10-12,699.4307746556074,796.0345688500116,828.1354717064995
2028-10-13,699.2618912614889,796.1612107097433,827.6898832553951
2028-10-14,699.2454458295786,796.0778988089363,828.4036024290746
2028-10-15,699.2862016498549,796.0533234752517,829.4153017815589
2028-10-16,699.4312717455151,796.0739407530007,829.3630086694046
2028-10-17,699.6725735100689,796.1444852582154,829.6645585534377
2028-10-18,699.7220567221406,796.2972516498304,829.860408324061
2028-10-19,699.3225439483277,796.3499225440792,829.2437669256345
2028-10-20,699.5889330898667,796.1172347181198,828.5272403492684
2028-10-21,699.5214375525112,796.2865968820544,828.7975741863675
2028-10-22,699.4374718241312,796.2549472855864,828.2099745272201
2028-10-23,699.3644019363836,796.2135593033647,826.7453611286915
2028-10-24,699.3707146514726,796.2001906997833,827.2386751927427
2028-10-25,699.3277580316259,796.1512680212496,826.0177970279635
2028-10-26,698.9189109447154,796.1531530190231,826.563011776432
2028-10-27,698.784539113943,795.9110327645556,826.3405670332489
2028-10-28,698.9374135586825,795.8112170610923,826.1333752997675
2028-10-29,699.0484949821123,795.855688034555,826.0579396615285
2028-10-30,699.0636737911132,795.934826667836,826.427206565241
2028-10-31,698.9384646322397,795.9393249127639,826.8405933903495
2028-11-01,698.9695163260263,795.8079033280218,826.847848782346
2028-11-02,699.2383662021322,795.8501347931818,825.6495805238325
2028-11-03,698.9170522919545,796.0274254021253,825.5892746260572
2028-11-04,698.8217900468615,795.8461531946435,824.9750928844483
2028-11-05,698.9435568528733,795.8033770106169,825.2582266907905
2028-11-06,699.2930670200382,795.9068767793311,826.1085261984981
2028-11-07,699.1841328834627,796.1120764356572,825.5808867704584
2028-11-08,699.0104275691566,796.0221078041109,825.1566617195632
2028-11-09,699.1360796669751,795.9091725732685,825.9367300958652
2028-11-10,699.2560759391218,795.9820764278961,825.7607030569674
2028-11-11,699.4242172543095,796.0953659488438,825.8624875310336
2028-11-12,699.2553793158052,796.2217559163112,825.4069534388815
2028-11-13,699.2389795785302,796.1381833044412,826.1114107776325
2028-11-14,699.2797813208718,796.1133386074641,827.1145327394917
2028-11-15,699.4248975546055,796.1336780358254,827.054347121105
2028-11-16,699.6662456619873,796.2039363712282,827.3486896257529
2028-11-17,699.7157754105548,796.356408437789,827.5380171891495
2028-11-18,699.3163093559849,796.4087770164062,826.9155386044255
2028-11-19,699.5827453887579,796.1757790483605,826.1938595155166
2028-11-20,699.5152969040347,796.344823407308,826.4597249713959
2028-11-21,699.4313783792552,796.3128485059129,825.868340325396
2028-11-22,699.3583558358068,796.2711278811663,824.4006244036857
2028-11-23,699.3647160257843,796.2574194591613,824.8915172846181
2028-11-24,699.3218070014647,796.2081499473378,823.66889796117
2028-11-25,698.9130076209264,796.2096812572977,824.2130500687368
